"animals","condition","elevator","lat","lon","quarter","price","rooms","size","url","distance_to_bud_center","nearest_stop_distance","nearest_stop_distance_rail"
"no","renovated","no",47.4897058,19.009744,12,135000,1,40,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_12_keruletben_76327022.htm",3147.90473631508,56.8122764577509,56.8122764577509
"no","good","yes",47.5158362,19.0558332,13,110000,1,28,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_13__kerulet_Ujlipotvaros_78301196.htm",2619.18357326552,166.456794451205,404.59599774359
"no","good","yes",47.5158362,19.0558332,13,2e+05,3,114,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_13_kerulet_78552177.htm",2619.18357326552,166.456794451205,404.59599774359
"no","renovated","no",47.5118127,19.1137932,14,150000,2,68,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_14__ker__Angol_utca_78394488.htm",5161.99855246993,208.292585398858,581.333911540581
"no","good","no",47.514927,19.1295022,14,150000,2,51,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_14ker_71571119.htm",6382.70868704397,286.076322223535,475.840578807513
"no","good","no",47.4766005,19.2503277,17,1e+05,1,37,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_17_keruletben__78018799.htm",15070.1488347983,378.996367658934,5375.20458685961
NA,"good","yes",47.440313,19.171737,18,120000,2,53,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_18ker__Havanna_utcaban_78941057.htm",10759.8185813591,54.0609892492929,542.598270036103
"only small pets","like new","no",47.5126692,19.2063634,16,120000,2,51,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_1__emeleten_79167284.htm",11868.7841762305,129.222952641085,378.252590628377
"only small pets","renovated","no",47.5120094,19.026692,2,170000,2,60,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_2__kerulet_Rozsadomb_Forint_utcaban_tulajdonostol__szamlak_78375521.htm",2857.64678715702,216.493844029175,404.019719136777
"no","renovated","no",47.5101199,19.0936737,14,220000,3,95,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_3_2_szoba_78363738.htm",3736.25919996539,159.110630274927,427.367256146761
"yes","good","yes",47.5458368,19.0384019,3,140000,2,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_3__kerulet_79294368.htm",6017.16635836726,301.160963036611,325.56039827933
"no","renovated","no",47.5582217,19.0116894,3,250000,3,75,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_3__kerulet_Obuda_77519283.htm",7901.32728602476,124.158488825995,1738.30943298508
"no","good","yes",47.5053032,19.0825821,7,80000,2,55,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_55nm2_Budapest_78251601.htm",2744.97603687835,160.230552441457,592.807577297358
"no","renovated","yes",47.5114228,19.0662108,6,150000,1,46,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_6__kerulet_Podmaniczky_utcaban_77183090.htm",2383.21043876766,204.234693870582,339.480913201615
"no","renovated","yes",47.5101439,19.0655006,6,120000,1,32,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_6__kerulet__Terez_korut_79162381.htm",2232.48533135109,241.478537224699,305.833674248101
"no","renovated","yes",47.485286,19.0649584,9,230000,2,70,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_70m2_2_fel_szoba_Budapest_IX_ker__Erkel___Lonyay_utca_78150845.htm",1298.75896549984,78.6949946807391,312.88223200737
"no","like new","yes",47.5016248,19.0595498,6,360000,2,56,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Avenue_Gardens__73875960.htm",1186.80609782441,82.5829826850826,82.5829826850826
"no","renovated","yes",47.5917729,19.0582595,3,110000,1,38,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Bekasmegyeren_78347443.htm",11063.0623389217,362.467278405635,755.103937636403
"no","good","yes",47.485286,19.0649584,9,120000,1,53,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Belso_Ferencvarosban_76234302.htm",1298.75896549984,78.6949946807391,312.88223200737
"only small pets","renovated","yes",47.4926686,19.0667297,8,180000,2,79,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Blaha_Lujza_ternel_76916793.htm",1154.03375071452,318.799225955183,328.920994281639
"no","renovated","no",47.495788,19.0778494,8,1e+05,1,32,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Blahatol_2_percre__78493858.htm",2023.58946957573,29.1692596920509,29.1692596920509
"no","like new","no",47.5002092,19.050914,5,130000,1,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Bp_76848037.htm",858.927508067404,147.395744303531,339.32379180364
"no","in need of renovation","no",47.5016248,19.0595498,6,310000,3,110,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Bp__VI__kerulet_Podmaniczky_u_77507650.htm",1186.80609782441,82.5829826850826,82.5829826850826
"only small pets","good","no",47.4897058,19.009744,12,150000,2,53,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Bp__XII__keruletben_76354459.htm",3147.90473631508,56.8122764577509,56.8122764577509
"no","good","yes",47.4556266,19.0314216,11,130000,2,49,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Bp__Xi_ker_79215799.htm",4371.04675387403,186.29404353287,636.194318234928
"only small pets","good","no",47.5192582,19.0058151,2,135000,3,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budan_135000Ft_ho_77907230.htm",4540.64636965396,171.315828660149,615.374973784748
"no","good","yes",47.462164,19.00098,11,140000,3,53,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budan_78882162.htm",5078.25998825396,159.948262417692,1460.22249446372
"no","good","yes",47.4777677,19.0446285,11,110000,1,41,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budan_egyetemek_kozeleben_76297255.htm",1717.0393940973,160.681539575952,160.681539575952
NA,"like new","yes",47.5016734394,18.9976716254,12,1244800,5,166,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_12__ker___Svabhegy___Istenhegy_74318976.htm",4167.17172701698,324.797084440226,607.632797695457
NA,"good","no",47.5241507448,19.1171630639,14,160000,2,62,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_14__ker___Alsorakos_79103642.htm",6072.50529446112,109.0233416013,655.926482483165
"no","good","no",47.5917729,19.0582595,3,1e+05,2,32,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_3__kerulet_78735329.htm",11063.0623389217,362.467278405635,755.103937636403
NA,"good","yes",47.49268927,19.0574010721,5,371760,2,73,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_5__ker___Bank_negyed_75819696.htm",452.700386563023,83.4915971057315,83.4915971057315
NA,"like new","yes",47.5084303049,19.0408097134,5,372720,2,76,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_5__ker___Bank_negyed_76012931.htm",1943.65573936203,215.628615418824,215.628615418824
NA,"like new","yes",47.4971866706,19.0574018325,5,469335,3,106,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_5__ker___Belvaros_76012926.htm",690.447231502471,138.640057690891,170.629516537407
NA,"like new","yes",47.4971869989,19.0507656116,5,407940,2,105,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_5__ker___Belvaros_77098152.htm",523.856858110383,60.6323133265428,60.6323133265428
NA,"like new","no",47.4901195,19.0568976,5,450000,3,85,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_5__ker___Belvaros_78165056.htm",491.842541541512,246.703582235239,246.703582235239
"yes","good","yes",47.4763568,19.0224196,11,130000,2,51,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_77354465.htm",2824.69010291784,313.70839404694,789.426465639361
"only small pets","good","yes",47.5126618,19.1088199,14,90000,1,37,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_78719755.htm",4867.3114441873,254.534375648944,721.80711983607
NA,"good","no",47.5051438,19.083351,7,125000,1,36,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_7__ker___Ligetvaros_78594189.htm",2785.55420154599,175.201465792237,585.081269666165
NA,"good","no",47.5061763168,19.0839528638,7,125000,1,36,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_7__ker___Ligetvaros_78930948.htm",2883.68244469746,79.1031336901799,707.397056638466
"only small pets","like new","no",47.509914,19.035703,2,145000,2,54,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_II__Kerulet_77555427.htm",2269.23946427108,123.622969403214,312.587768297462
"no","like new","yes",47.4786055,19.079665,9,160000,2,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_IX_kerulet_77022922.htm",2630.02076837201,276.030034530011,276.030034530011
"no","renovated","no",47.5053032,19.0825821,7,1e+05,1,12,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_VII__kerulet_70387325.htm",2744.97603687835,160.230552441457,592.807577297358
"no","newly built","yes",47.5016248,19.0595498,6,320000,3,74,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_VI_ker_Szekely_Mihaly_utca_76399389.htm",1186.80609782441,82.5829826850826,82.5829826850826
"only small pets","renovated","yes",47.529778,19.0808857,13,150000,1,47,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_XIII_ker_78244508.htm",4705.26459570807,47.5328437037084,47.5328437037084
"no","renovated","yes",47.5380055,19.0690454,13,1e+05,1,30,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_XIII_ker_Vizafogo_30_nm_Arpad_hidnal_79171813.htm",5236.69971443877,76.5631337433465,76.5631337433465
NA,"renovated","no",47.5116369,19.145336,14,130000,2,46,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_XIV__Ker__78176542.htm",7379.31714016201,80.8046963702535,860.985007658799
"no","renovated","no",47.4603112,19.035352,11,160000,2,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_XI__keruletben_50_m2_78833008.htm",3780.94718267682,95.5892456332173,417.914104568399
"no","renovated","yes",47.4603112,19.035352,11,140000,2,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_XI__keruletben_79098243.htm",3780.94718267682,95.5892456332173,417.914104568399
NA,"renovated","yes",47.5126692,19.2063634,16,90000,2,49,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_XVI__keruleteben_78985134.htm",11868.7841762305,129.222952641085,378.252590628377
"only small pets","good","no",47.4191619,19.0229134,22,120000,2,53,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_XXII__kerulet_79131007.htm",8440.6265314035,214.564245739387,1495.8973130198
"no","like new","yes",47.501195,19.0711858,7,180000,2,56,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest__VII__keruletben_76627671.htm",1775.89446704698,144.387151569119,202.925351488672
"no","renovated","yes",47.554037,19.096131,4,140000,2,55,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest___Ujpest__Virag_utcaban_azonnali_koltozessel__79252755.htm",7631.41930389865,163.197045216186,348.924287973763
"no","good","no",47.4847078,19.0765481,8,150000,2,95,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapest_belvarosaban_78207896.htm",2081.85311881956,178.632447936805,195.537015996698
"no","renovated","no",47.5126692,19.2063634,16,130000,3,56,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapesten_78858599.htm",11868.7841762305,129.222952641085,378.252590628377
"only small pets","good","yes",47.5023205,19.083056,7,105000,1,35,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapesten_79077291.htm",2620.59172192875,94.5453380908651,277.602986717276
"no","good","yes",47.4842928,19.0621604,9,150000,2,80,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapesten_a_Kozraktar_utcaban_77251409.htm",1221.15518089237,47.7995695992838,149.448207092242
"no","renovated","yes",47.5218028,19.0564222,13,120000,1,40,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapesten_a_XIII_ker_77532226.htm",3283.85615815291,180.515324073528,514.550193728567
"no","good","no",47.5370771,19.1328086,15,1e+05,1,36,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapesten_a_XV__keruletben_78493243.htm",7880.21209202154,160.530784434777,834.881940464116
"no","renovated","yes",47.5175394,19.0568947,13,135000,1,44,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Budapesten_a_belvarosban_76520292.htm",2817.95414854338,107.468856810899,284.095221913384
"no","good","no",47.507163,19.0626615,6,120000,1,38,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Csengery_utcaban__Oktogon_kozeleben_79125431.htm",1839.30375464986,123.938602642028,157.30394876019
"only small pets","good","no",47.4235271,19.0785961,21,1e+05,1,33,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Csepelen_100_000_ho_78301646.htm",7946.41599448256,43.9842785886951,926.74573789454
"only small pets","in need of renovation","yes",47.4763568,19.0224196,11,1e+05,1,30,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Gazdagreten_76678922.htm",2824.69010291784,313.70839404694,789.426465639361
"no","newly built","yes",47.5118127,19.1137932,14,150000,3,52,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Hermina_Residenceben_14__Kerulet_79182760.htm",5161.99855246993,208.292585398858,581.333911540581
"no","good","no",47.5210545,19.115782,14,90000,1,40,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Herminamezon_77594816.htm",5792.25806651294,84.0968832762689,332.391549265567
"only small pets","good","yes",47.5673085,19.0458773,3,180000,4,73,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_III_keruletben_77079236.htm",8337.94239945368,214.198683496691,214.198683496691
"no","renovated","yes",47.509914,19.035703,2,150000,1,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_II__keruletben_Horvat_utcaban_78301201.htm",2269.23946427108,123.622969403214,312.587768297462
"no","like new","no",47.5314837,19.0109707,2,185000,3,65,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_II__keruletben_Zoldmalon_76220108.htm",5297.9389855248,225.265979150346,1764.63742750914
"no","newly built","yes",47.4786055,19.079665,9,125000,1,36,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_IX__kerulet_79207444.htm",2630.02076837201,276.030034530011,276.030034530011
"yes","good","no",47.463269,19.0828526,9,110000,1,27,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_IX__kerulet_79262410.htm",4023.96597718164,112.974202008381,154.118001514116
"only small pets","renovated","no",47.4786055,19.079665,9,120000,1,30,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_IX__kerulet_Lenhossek_utca_78954227.htm",2630.02076837201,276.030034530011,276.030034530011
"only small pets","good","no",47.5064565,19.0607315,6,150000,2,65,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Jokai_utcaban_79182849.htm",1705.1234107807,82.0936674087351,163.552671271293
"only small pets","good","no",47.4650836,19.114546,9,135000,2,54,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Jozsef_Attila__lakotelep_legszebb_utcajaban_78812317.htm",5647.43125040374,49.6224001242692,412.54633600375
"no","like new","no",47.4928085,19.0754838,8,150000,2,69,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Jozsefvarosban_78164704.htm",1812.66101143482,227.439208260799,246.303696327178
"no","good","yes",47.4678339,19.0333684,11,130000,2,52,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Kelenfoldon_78427570.htm",3062.2935958798,105.812385195254,323.091480543078
"no","good","yes",47.4585252,19.1402061,19,115000,1,37,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Kispesten_76896381.htm",7678.72169405172,99.8912612621503,99.8912612621503
NA,"renovated","no",47.4927492,19.1144828,10,120000,2,41,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Kobanyan_a_Salgotarjani_utcaban__78933775.htm",4745.80239128598,220.130100312694,235.36739787237
"only small pets","good","no",47.4915496,19.0359819,1,149000,2,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Krisztina_ternel_78493295.htm",1163.70715128391,210.84374315303,301.136272758736
"no","renovated","yes",47.5175394,19.0568947,13,80000,1,30,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Lehel_ternel_76249854.htm",2817.95414854338,107.468856810899,284.095221913384
"no","good","no",47.4847078,19.0765481,8,120000,1,40,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Leonardo_Da_Vinci_u__1_b_79200290.htm",2081.85311881956,178.632447936805,195.537015996698
"no","good","no",47.5011902,19.0681462,7,170000,3,70,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_New_York_kave_hazznal___76066699.htm",1588.7909266162,92.0480302307339,141.434033588346
"no","renovated","yes",47.5458368,19.0384019,3,130000,2,48,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Obudan_77412640.htm",6017.16635836726,301.160963036611,325.56039827933
"no","renovated","no",47.5331844,19.0362444,3,120000,1,48,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Obudan_a_San_Marco_utcaban_79225357.htm",4669.92050851421,73.2629617681264,84.5083615839516
"no","like new","no",47.440313,19.171737,18,105000,2,42,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Pestlorinc_kozpontjaban_78960448.htm",10759.8185813591,54.0609892492929,542.598270036103
"no","good","no",47.523788,19.0696002,13,90000,1,26,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Robert_Karoly_koruton_78790052.htm",3742.49334101479,273.258345008502,325.212424315541
"yes","renovated","no",47.540151,19.0343802,3,80000,2,55,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Szegeden_78556926.htm",5456.44750056128,248.850338287092,262.779156880451
"only small pets","like new","yes",47.5117055,19.0695232,6,3e+05,2,52,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Szinyei_Merse_Hazban_76715518.htm",2535.86986673992,217.293936038911,226.099612781098
"no","good","no",47.5175394,19.0568947,13,135000,1,44,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Ujlipotvarosban_76284641.htm",2817.95414854338,107.468856810899,284.095221913384
"no","renovated","yes",47.5175394,19.0568947,13,3e+05,1,52,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Ujlipotvarosban_76537909.htm",2817.95414854338,107.468856810899,284.095221913384
"no","good","yes",47.5158364,19.0529536,13,110000,1,33,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Ujlipotvarosban_77105120.htm",2600.4592752727,98.4985632207317,476.351043926346
"no","renovated","yes",47.5498837,19.1337838,15,185000,4,82,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Ujpalotan_78720669.htm",8897.89703373982,174.86617014511,217.782799676641
"no","renovated","yes",47.5610164,19.0910738,4,110000,1,36,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Ujpest_77754404.htm",8189.79816519351,90.2256366489791,90.2256366489791
"only small pets","good","yes",47.5610164,19.0910738,4,130000,2,53,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Ujpest_Kozpontban_77582371.htm",8189.79816519351,90.2256366489791,90.2256366489791
"no","renovated","yes",47.5610164,19.0910738,4,130000,2,54,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Ujpest_Kozpontban_78301142.htm",8189.79816519351,90.2256366489791,90.2256366489791
"no","newly built","yes",47.495788,19.0778494,8,190000,2,46,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_VIII__ker__Corvin_Setany_Sun_Resort_78144216.htm",2023.58946957573,29.1692596920509,29.1692596920509
"no","renovated","no",47.500342,19.0691348,7,130000,1,38,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_VII__kerulet_79215483.htm",1594.8241586833,26.2087962982479,30.064515918666
"no","like new","yes",47.5016248,19.0595498,6,250000,2,75,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_VI__keruletben_76039068.htm",1186.80609782441,82.5829826850826,82.5829826850826
"no","good","no",47.5107122,19.0746544,6,160000,2,51,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_VI__keruletben_Felsoerdosor_77797861.htm",2677.97016914993,176.616352539389,176.616352539389
"no","renovated","yes",47.5044707,19.0503985,5,160000,1,40,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Vaci_utca_77124879.htm",1334.65280387132,168.205804774914,286.087698887914
"no","newly built","yes",47.4873992,19.0843176,8,140000,2,48,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Vlll_ker__79124962.htm",2541.16531499966,175.362501789667,524.298507600668
"only small pets","good","no",47.5402694,19.0845161,13,120000,2,38,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XIII__Ker_79155418.htm",5872.01886361417,91.9781708393905,91.9781708393905
"no","newly built","yes",47.529778,19.0808857,13,115000,1,36,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XIII__kerulet_79085618.htm",4705.26459570807,47.5328437037084,47.5328437037084
"no","renovated","no",47.523788,19.0696002,13,150000,1,40,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XIII__keruletben_Arpad_hid_metromegallonal_79097877.htm",3742.49334101479,273.258345008502,325.212424315541
"yes","newly built","yes",47.5358656,19.0765416,13,175000,3,65,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XIII_kerulet_Teve_utca_Sidi_Angel__65m2__Teremgarazs_78333487.htm",5184.64018512173,227.751154888256,623.5825794031
"yes","renovated","no",47.4996481,18.9819937,12,160000,2,57,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XII__Kerulet_79022242.htm",5279.6658025192,162.805866967538,411.109003781798
"no","renovated","yes",47.4955298,19.0119749,12,120000,1,32,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XII__ker_77978645.htm",2983.65309695257,97.7738191099863,491.058476776655
"no","good","no",47.4955298,19.0119749,12,110000,1,38,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XII__ker_Hollosy_Simon_utca_79285842.htm",2983.65309695257,97.7738191099863,491.058476776655
"no","renovated","no",47.4943918,19.0260055,12,140000,1,48,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XII__kerulet__Alkotas_Marvany_u__sarkan_78809310.htm",1920.81831656333,98.4736031273421,200.040812669987
"no","like new","yes",47.4585252,19.1402061,19,150000,1,54,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XIX__Ker_78748924.htm",7678.72169405172,99.8912612621503,99.8912612621503
"no","renovated","yes",47.4585252,19.1402061,19,120000,3,52,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XIX_keruletben_77449543.htm",7678.72169405172,99.8912612621503,99.8912612621503
"no","renovated","no",47.4763568,19.0224196,11,160000,2,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XI_Karolina_utca_fsz_2_szobas_lakas__78833016.htm",2824.69010291784,313.70839404694,789.426465639361
"no","newly built","yes",47.4603112,19.035352,11,250000,3,73,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XI_ker_Andor_utcaban_77875026.htm",3780.94718267682,95.5892456332173,417.914104568399
NA,"good","no",47.5057828,19.2086396,16,120000,1,35,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XVI__Keruletben_78417125.htm",11918.51301397,204.328013383097,1100.30976556324
"no","good","no",47.5200059,19.2218348,16,90000,1,45,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XVI__keruletben_76063337.htm",13177.7456523439,198.621767400819,343.982656461641
"no","good","no",47.5126692,19.2063634,16,95000,2,48,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XVI_ker_Centenariumi_ltp_78579667.htm",11868.7841762305,129.222952641085,378.252590628377
"no","good","no",47.4085232,19.0546134,21,95000,2,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_XXI__kerulet__2_szoba__50_nm_78761977.htm",9351.40519728637,220.265034548313,1640.96995582694
"no","good","no",47.4725527,19.1478266,10,110000,2,50,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_X__keruletben_79182800.htm",7587.33723090558,91.8916036242465,987.176873553235
"only small pets","renovated","yes",47.5118127,19.1137932,14,95000,2,38,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Zuglo_Nagy_Lajos_kir_ut_78980665.htm",5161.99855246993,208.292585398858,581.333911540581
"only small pets","renovated","yes",47.5116369,19.145336,14,140000,2,51,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Zuglo_sziveben__76983829.htm",7379.31714016201,80.8046963702535,860.985007658799
"only small pets","like new","no",47.514927,19.1295022,14,120000,1,46,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Zugloban_120000_Ft_ho_77095103.htm",6382.70868704397,286.076322223535,475.840578807513
"only small pets","good","no",47.5099619,19.1217238,14,96000,1,30,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Zugloban_78882871.htm",5635.36695646769,183.829413239405,336.989551931883
"no","like new","no",47.5254613,19.1116764,14,140000,1,48,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Zugloban_79110021.htm",5832.0980721344,148.205823210303,504.826353436677
"no","good","no",47.5099619,19.1217238,14,120000,2,55,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Zugloban__120_000_Ft_ho__78352355.htm",5635.36695646769,183.829413239405,336.989551931883
"no","renovated","no",47.5099619,19.1217238,14,140000,2,39,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas_Zugloban__kulonnyilo_szobak_78735045.htm",5635.36695646769,183.829413239405,336.989551931883
NA,"like new","yes",47.5120302840221,19.0773906941956,6,570000,3,124,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__1068_Budapest__6_ker__Diplomata_negyed_75742267.htm",2924.09609179297,143.657093208636,234.947246434088
NA,"like new","no",47.5016865,19.0000605,12,225000,2,62,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__1125_Budapest__12_ker__Istenhegy_71445493.htm",3993.59573133441,240.899729451187,591.499486905993
"no","good","no",47.4273393,19.1119486,20,120000,2,52,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__79045938.htm",8566.81711058511,160.519891899048,160.519891899048
"yes","renovated","yes",47.500342,19.0691348,7,199000,2,95,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__95_nm__2_1_szoba__Felujitott__Butorozott__79227041.htm",1594.8241586833,26.2087962982479,30.064515918666
NA,"like new","no",47.5582217,19.0116894,3,186000,2,69,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_III___69_m2_76945181.htm",7901.32728602476,124.158488825995,1738.30943298508
NA,"good","no",47.5331844,19.0362444,3,210000,4,87,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_III___87_m2_75158547.htm",4669.92050851421,73.2629617681264,84.5083615839516
NA,"like new","no",47.5582217,19.0116894,3,270000,3,89,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_III___89_m2_75693093.htm",7901.32728602476,124.158488825995,1738.30943298508
NA,"renovated","no",47.5314837,19.0109707,2,195000,3,68,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_II___68_m2_76423822.htm",5297.9389855248,225.265979150346,1764.63742750914
NA,"good","no",47.530342,18.9671892,2,220000,3,73,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_II___73_m2_75013925.htm",7604.4017922987,698.056658913065,934.15884916484
NA,"like new","no",47.530342,18.9671892,2,4e+05,3,76,"https://ingatlan.jofogas.hu/budapest/Kiado_lakas__Budapest_II___76_m2_76399698.htm",7604.4017922987,698.056658913065,934.15884916484
